combo_size,features,relevance_mean_abs_pearson,redundancy_mean_abs_pearson,redundancy_max_abs_pearson,score,selector,mrmr_last_added,mrmr_score
1,f1_w9,0.837365454246301,0.0,0.0,0.837365454246301,relevance_minus_redundancy,,
1,f5_w9,0.7087886181921202,0.0,0.0,0.7087886181921202,relevance_minus_redundancy,,
1,f3_w9,0.7011751179277971,0.0,0.0,0.7011751179277971,relevance_minus_redundancy,,
1,f7_w9,0.6840923352481468,0.0,0.0,0.6840923352481468,relevance_minus_redundancy,,
1,f8_w9,0.6013736879136552,0.0,0.0,0.6013736879136552,relevance_minus_redundancy,,
2,"f3_w9,f9_w9",0.5849187946627743,0.09182546983022934,0.09182546983022934,0.5390060597476596,relevance_minus_redundancy,,
2,"f1_w9,f6_w9",0.5246053726142749,0.018256081452480057,0.018256081452480057,0.5154773318880348,relevance_minus_redundancy,,
2,"f3_w9,f8_w9",0.6512744029207261,0.35378711499708065,0.35378711499708065,0.47438084542218584,relevance_minus_redundancy,,
2,"f1_w9,f2_w9",0.4986965948838691,0.05819865385549497,0.05819865385549497,0.4695972679561216,relevance_minus_redundancy,,
1,f9_w9,0.4686624713977515,0.0,0.0,0.4686624713977515,relevance_minus_redundancy,,
2,"f1_w9,f10_w9",0.5222887535302687,0.1287085107519018,0.1287085107519018,0.4579344981543178,relevance_minus_redundancy,,
2,"f1_w9,f4_w9",0.45579436064493833,0.013863701368744654,0.013863701368744654,0.448862509960566,relevance_minus_redundancy,,
2,"f3_w9,f7_w9",0.692633726587972,0.49624414012729073,0.49624414012729073,0.44451165652432656,relevance_minus_redundancy,,
2,"f1_w9,f5_w9",0.7730770362192106,0.6693695012149643,0.6693695012149643,0.4383922856117285,relevance_minus_redundancy,,
3,"f1_w9,f3_w9,f9_w9",0.6690676811906165,0.4647778061154518,0.7940016895008435,0.4366787781328907,relevance_minus_redundancy,,
3,"f5_w9,f3_w9,f9_w9",0.626208735839223,0.39739264869581253,0.651642574178619,0.4275124114913167,relevance_minus_redundancy,,
3,"f1_w9,f3_w9,f6_w9",0.583461954385449,0.3194420919114081,0.7940016895008435,0.423740908429745,relevance_minus_redundancy,,
3,"f1_w9,f5_w9,f2_w9",0.5687272693199528,0.29354333061054894,0.6693695012149643,0.4219556040146783,relevance_minus_redundancy,,
3,"f1_w9,f5_w9,f10_w9",0.5844553750842193,0.33413532201078366,0.6693695012149643,0.41738771407882747,relevance_minus_redundancy,,
3,"f3_w9,f7_w9,f10_w9",0.5308265019967268,0.22930554549767393,0.49624414012729073,0.4161737292478898,relevance_minus_redundancy,,
4,"f1_w9,f5_w9,f3_w9,f9_w9",0.6789979154409925,0.5273425659697547,0.7940016895008435,0.4153266324561152,relevance_minus_redundancy,,
3,"f1_w9,f5_w9,f4_w9",0.5401257798273323,0.2529482766840408,0.6693695012149643,0.41365164148531197,relevance_minus_redundancy,,
3,"f3_w9,f9_w9,f10_w9",0.45901654737992836,0.09385575763978311,0.10850436286209991,0.4120886685600368,relevance_minus_redundancy,,
4,"f1_w9,f3_w9,f9_w9,f10_w9",0.5536037740965215,0.28546395536456287,0.7940016895008435,0.4108717964142401,relevance_minus_redundancy,,
3,"f5_w9,f3_w9,f8_w9",0.6704458080111908,0.5193714526945359,0.651642574178619,0.41076008166392286,relevance_minus_redundancy,,
3,"f1_w9,f3_w9,f10_w9",0.5819175416627782,0.3437381877049484,0.7940016895008435,0.41004844781030403,relevance_minus_redundancy,,
4,"f1_w9,f3_w9,f7_w9,f10_w9",0.6074612400591203,0.4063973084556494,0.8277570139881301,0.4042625858312956,relevance_minus_redundancy,,
2,"f7_w9,f10_w9",0.44565219403119166,0.08316813350363117,0.08316813350363117,0.4040681272793761,relevance_minus_redundancy,,
3,"f1_w9,f3_w9,f8_w9",0.7133047533625844,0.6194389413721447,0.7940016895008435,0.403585282676512,relevance_minus_redundancy,,
3,"f1_w9,f7_w9,f10_w9",0.5762232807695614,0.34654455274788765,0.8277570139881301,0.4029510043956176,relevance_minus_redundancy,,
3,"f5_w9,f3_w9,f7_w9",0.6980186904560214,0.5924131518588601,0.651642574178619,0.4018121145265913,relevance_minus_redundancy,,
4,"f1_w9,f5_w9,f3_w9,f8_w9",0.7121757195699684,0.6220022614029876,0.7940016895008435,0.40117458886847457,relevance_minus_redundancy,,
4,"f1_w9,f5_w9,f3_w9,f10_w9",0.6136353107951137,0.42609243209565223,0.7940016895008435,0.40058909474728754,relevance_minus_redundancy,,
3,"f1_w9,f5_w9,f9_w9",0.6716055146120575,0.542195220769612,0.6693695012149643,0.4005079042272515,relevance_minus_redundancy,,
5,"f1_w9,f5_w9,f3_w9,f9_w9,f10_w9",0.5846407429156413,0.36868336637250343,0.7940016895008435,0.40029905972938956,relevance_minus_redundancy,,
2,"f3_w9,f10_w9",0.4541935853710168,0.10850436286209991,0.10850436286209991,0.3999414039399668,relevance_minus_redundancy,,
2,"f1_w9,f9_w9",0.6530139628220263,0.5085062590152825,0.5085062590152825,0.39876083331438505,relevance_minus_redundancy,,
5,"f1_w9,f5_w9,f3_w9,f7_w9,f10_w9",0.6277267156857202,0.4593076621463636,0.8277570139881301,0.3980728846125384,relevance_minus_redundancy,,
3,"f1_w9,f8_w9,f2_w9",0.5329222925604644,0.2700712587904172,0.7105280196185103,0.3978866631652558,relevance_minus_redundancy,,
3,"f1_w9,f3_w9,f4_w9",0.5375879464058912,0.2798624381949914,0.7940016895008435,0.3976567273083955,relevance_minus_redundancy,,
4,"f1_w9,f5_w9,f7_w9,f10_w9",0.6093646151252011,0.4237806424657971,0.8277570139881301,0.3974742938923026,relevance_minus_redundancy,,
4,"f1_w9,f3_w9,f8_w9,f10_w9",0.5867815782254974,0.38028338546218726,0.7940016895008435,0.39663988549440377,relevance_minus_redundancy,,
3,"f1_w9,f5_w9,f3_w9",0.7491097301220728,0.7050045882981423,0.7940016895008435,0.3966074359730017,relevance_minus_redundancy,,
3,"f3_w9,f8_w9,f9_w9",0.5904037590797345,0.3879766548874511,0.7183173798350433,0.396415431636009,relevance_minus_redundancy,,
3,"f3_w9,f8_w9,f10_w9",0.5032536195518963,0.21615403096728936,0.35378711499708065,0.3951766040682516,relevance_minus_redundancy,,
4,"f1_w9,f5_w9,f8_w9,f2_w9",0.5768888739683784,0.3642216305425519,0.7105280196185103,0.3947780586971025,relevance_minus_redundancy,,
4,"f1_w9,f3_w9,f8_w9,f2_w9",0.5749854989022976,0.36089939922485614,0.7940016895008435,0.3945357992898695,relevance_minus_redundancy,,
4,"f5_w9,f3_w9,f7_w9,f10_w9",0.5753170310455751,0.3622066510012994,0.651642574178619,0.3942137055449254,relevance_minus_redundancy,,
4,"f1_w9,f5_w9,f3_w9,f4_w9",0.5803881143524485,0.37270183624116177,0.7940016895008435,0.3940371962318676,relevance_minus_redundancy,,
4,"f1_w9,f5_w9,f3_w9,f7_w9",0.7328553814035913,0.6780612767134198,0.8277570139881301,0.3938247430468814,relevance_minus_redundancy,,
3,"f1_w9,f5_w9,f8_w9",0.7158425867840256,0.6441940632471276,0.7105280196185103,0.3937455551604618,relevance_minus_redundancy,,
